country,iso2,iso3,group,source,series_id,date,real_gdp
China,CN,CHN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2008-10-01,11247141.92
China,CN,CHN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2008-07-01,11131157.13
China,CN,CHN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2008-04-01,11000896.03
China,CN,CHN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2008-01-01,10753292.14
China,CN,CHN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2007-10-01,10496814.1
China,CN,CHN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2007-07-01,10173126.77
China,CN,CHN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2007-04-01,9931914.637
China,CN,CHN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2007-01-01,9614816.742
China,CN,CHN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2006-10-01,9212330.817
China,CN,CHN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2006-07-01,8897583.472
China,CN,CHN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2006-04-01,8676529.013
China,CN,CHN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2006-01-01,8457892.417
China,CN,CHN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2005-10-01,8176574.426
China,CN,CHN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2005-07-01,7909363.381
China,CN,CHN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2005-04-01,7672109.01
China,CN,CHN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2005-01-01,7535724.937
China,CN,CHN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2004-10-01,7255497.853
China,CN,CHN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2004-07-01,7109177.073
China,CN,CHN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2004-04-01,6934576.512
China,CN,CHN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2004-01-01,6801175.164
China,CN,CHN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2003-10-01,6639507.784
China,CN,CHN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2003-07-01,6462091.845
China,CN,CHN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2003-04-01,6231702.646
China,CN,CHN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2003-01-01,6179329.643
China,CN,CHN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2002-10-01,5999956.259
China,CN,CHN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2002-07-01,5863519.052
China,CN,CHN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2002-04-01,5716353.406
China,CN,CHN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2002-01-01,5589314.073
China,CN,CHN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2001-10-01,5463039.745
China,CN,CHN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2001-07-01,5344500.688
China,CN,CHN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2001-04-01,5254707.944
China,CN,CHN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2001-01-01,5157774.34
China,CN,CHN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2000-10-01,5054899.143
China,CN,CHN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2000-07-01,4947247.547
China,CN,CHN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2000-04-01,4843146.058
China,CN,CHN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2000-01-01,4736059.669
China,CN,CHN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1999-10-01,4676151.2
China,CN,CHN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1999-07-01,4541566.2
China,CN,CHN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1999-04-01,4437881.255
China,CN,CHN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1999-01-01,4371726.308
China,CN,CHN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1998-10-01,4365753.073
China,CN,CHN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1998-07-01,4213526.453
China,CN,CHN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1998-04-01,4113208.41
China,CN,CHN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1998-01-01,4023942.619
China,CN,CHN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1997-10-01,3993492.567
China,CN,CHN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1997-07-01,3900041.287
China,CN,CHN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1997-04-01,3841642.244
China,CN,CHN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1997-01-01,3759932.822
China,CN,CHN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1996-10-01,3679118.891
China,CN,CHN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1996-07-01,3580004.917
China,CN,CHN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1996-04-01,3485987.873
China,CN,CHN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1996-01-01,3421046.657
China,CN,CHN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1995-10-01,3338999.596
China,CN,CHN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1995-07-01,3267575.854
China,CN,CHN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1995-04-01,3181699.037
China,CN,CHN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1995-01-01,3092026.951
China,CN,CHN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1994-10-01,3016276.888
China,CN,CHN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1994-07-01,2950293.515
China,CN,CHN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1994-04-01,2861928.936
China,CN,CHN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1994-01-01,2769843.272
China,CN,CHN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1993-10-01,2691540.65
China,CN,CHN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1993-07-01,2604975.133
China,CN,CHN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1993-04-01,2520192.07
China,CN,CHN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1993-01-01,2431350.355
China,CN,CHN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1992-10-01,2357007.003
China,CN,CHN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1992-07-01,2303522.074
China,CN,CHN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1992-04-01,2219202.836
China,CN,CHN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1992-01-01,2111334.595
China,CN,CHN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1991-10-01,2215580.274
China,CN,CHN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1991-07-01,2159580.049
China,CN,CHN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1991-04-01,2105261.5
China,CN,CHN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1991-01-01,2030025.618
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2025-10-01,3464491348
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2025-07-01,3413170096
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2025-04-01,3373313446
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2025-01-01,3327898609
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2024-10-01,3287739694
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2024-07-01,3248426513
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2024-04-01,3210327730
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2024-01-01,3173146614
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2023-10-01,3129798572
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2023-07-01,3094370899
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2023-04-01,3058234002
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2023-01-01,3018705491
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2022-10-01,2978560048
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2022-07-01,2945931504
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2022-04-01,2912126434
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2022-01-01,2874334209
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2021-10-01,2835229301
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2021-07-01,2781841158
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2021-04-01,2765306058
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2021-01-01,2738212418
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2020-10-01,2701744477
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2020-07-01,2678633239
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2020-04-01,2585619975
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2020-01-01,2759555174
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2019-10-01,2766661342
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2019-07-01,2766770791
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2019-04-01,2730325517
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2019-01-01,2682356033
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2018-10-01,2643941734
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2018-07-01,2627290096
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2018-04-01,2596651763
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2018-01-01,2554815872
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2017-10-01,2519599181
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2017-07-01,2494446311
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2017-04-01,2464133497
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2017-01-01,2431645979
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2016-10-01,2399594059
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2016-07-01,2372387437
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2016-04-01,2345445769
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2016-01-01,2314932924
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2015-10-01,2288924401
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2015-07-01,2258085366
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2015-04-01,2228894435
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2015-01-01,2204397565
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2014-10-01,2179183860
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2014-07-01,2154454172
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2014-04-01,2127662430
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2014-01-01,2101448962
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2013-10-01,2076816963
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2013-07-01,2052463724
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2013-04-01,2027331341
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2013-01-01,1998010016
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2012-10-01,1968971205
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2012-07-01,1944286862
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2012-04-01,1920191850
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2012-01-01,1892298301
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2011-10-01,1861232215
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2011-07-01,1833971539
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2011-04-01,1808852948
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2011-01-01,1782628344
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2010-10-01,1757857461
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2010-07-01,1728778447
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2010-04-01,1703216147
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2010-01-01,1672793586
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2009-10-01,1652204779
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2009-07-01,1627404128
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2009-04-01,1596643922
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2009-01-01,1574373173
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2008-10-01,1566329538
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2008-07-01,1563852717
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2008-04-01,1533251610
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2008-01-01,1496270295
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2007-10-01,1461147764
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2007-07-01,1443961836
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2007-04-01,1424039238
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2007-01-01,1404672498
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2006-10-01,1380642606
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2006-07-01,1356315610
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2006-04-01,1333929731
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2006-01-01,1320767976
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2005-10-01,1303109813
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2005-07-01,1283673136
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2005-04-01,1270159493
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2005-01-01,1253660359
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2004-10-01,1242193304
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2004-07-01,1213565368
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2004-04-01,1199003770
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2004-01-01,1180624918
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2003-10-01,1162544529
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2003-07-01,1160433413
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2003-04-01,1148660436
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2003-01-01,1133104992
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2002-10-01,1111537574
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2002-07-01,1109574720
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2002-04-01,1095762966
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2002-01-01,1078682715
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2001-10-01,1059911820
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2001-07-01,1051778482
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2001-04-01,1054961027
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2001-01-01,1040917187
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2000-10-01,1040088835
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2000-07-01,1015679548
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2000-04-01,1004193507
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,2000-01-01,1001152350
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,1999-10-01,974808310.3
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,1999-07-01,965116131.9
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,1999-04-01,966459558.7
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,1999-01-01,964101157.2
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,1998-10-01,918661082.8
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,1998-07-01,936561230.2
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,1998-04-01,954325628.2
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,1998-01-01,1032347082
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,1997-10-01,1114071138
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,1997-07-01,1116997931
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,1997-04-01,1100761654
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,1997-01-01,1085751655
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,1996-10-01,1097770761
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,1996-07-01,1063170403
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,1996-04-01,1042711256
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,1996-01-01,1012008450
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,1995-10-01,995628301.8
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,1995-07-01,982022038
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,1995-04-01,974397711.1
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,1995-01-01,956636258.3
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,1994-10-01,912299100
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,1994-07-01,908856541.7
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,1994-04-01,907184852.4
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,1994-01-01,885084310.3
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,1993-10-01,878881720.3
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,1993-07-01,848541851.8
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,1993-04-01,820573709.1
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,1993-01-01,810697628.6
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,1992-10-01,798622976.3
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,1992-07-01,792898307.6
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,1992-04-01,764873819.7
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,1992-01-01,753912779.1
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,1991-10-01,751917630.6
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,1991-07-01,739120766
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,1991-04-01,723834194.9
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,1991-01-01,702879056
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,1990-10-01,693630610.2
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,1990-07-01,679374801.4
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,1990-04-01,661312286.5
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,1990-01-01,643980552.3
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,1989-10-01,629047106.5
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,1989-07-01,617565692.3
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,1989-04-01,605976004.5
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,1989-01-01,604941168
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,1988-10-01,583226308
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,1988-07-01,567219214.1
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,1988-04-01,571378035.3
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,1988-01-01,532437459.8
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,1987-10-01,531655631.8
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,1987-07-01,532482757.4
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,1987-04-01,534129198.4
Indonesia,ID,IDN,Focus,World Bank GEM,NYGDPMKTPSAKN,1987-01-01,508458715.8
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2025-10-01,81507000
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2025-07-01,80114340
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2025-04-01,78173540
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2025-01-01,76852080
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2024-10-01,75620670
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2024-07-01,73982710
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2024-04-01,73103480
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2024-01-01,71872200
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2023-10-01,70497300
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2023-07-01,69441350
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2023-04-01,67859870
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2023-01-01,66938410
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2022-10-01,65892850
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2022-07-01,64547320
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2022-04-01,63405080
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2022-01-01,62790770
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2021-10-01,62942520
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2021-07-01,60888320
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2021-04-01,55576170
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2021-01-01,60376010
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2020-10-01,59724650
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2020-07-01,55366230
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2020-04-01,45051800
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2020-01-01,58785950
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2019-10-01,58747280
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2019-07-01,58666770
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2019-04-01,58329200
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2019-01-01,57457410
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2018-10-01,56904120
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2018-07-01,56086780
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2018-04-01,55353070
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2018-01-01,54613240
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2017-10-01,53560320
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2017-07-01,52533390
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2017-04-01,51434250
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2017-01-01,50326200
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2016-10-01,50144380
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2016-07-01,49815650
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2016-04-01,48490070
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2016-01-01,47431800
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2015-10-01,46046970
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2015-07-01,45509220
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2015-04-01,44668610
